tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
28,4053955078.125000,4.345475146293e-02,4.329368136011e-02,4.341805292293e-02,4.341180202567e-02,-0.032255078,-0.007338533,-0.008589131,-0.708093409803,-7.163331052545,-1.174861804238,-1.174861804238,6.111132971617,-12.861086673232,-12.861086673232,-6.749953701615,-6.749953701615
29,4071899414.062500,4.345475146292e-02,4.338813053849e-02,4.346564958422e-02,4.347005941941e-02,-0.013326645,0.002178082,0.003059270,-1.137714477946,-7.310583703178,-1.768406990347,-1.768406990347,6.393501389127,-13.307379208707,-13.307379208707,-6.913877819580,-6.913877819580
30,4089843750.000000,4.345475146292e-02,4.350264022026e-02,4.348076180476e-02,4.349533076904e-02,0.009566904,0.005197484,0.008107351,-3.932197023347,-9.795078066855,-4.699193889499,-4.699193889499,6.703489570851,-13.753671744183,-13.753671744183,-7.050182173331,-7.050182173331
31,4107971191.406250,4.345475146293e-02,4.360841318685e-02,4.347370172424e-02,4.349704644334e-02,0.030660272,0.003787020,0.008449959,-5.319337799459,-10.868501194740,-6.223463558324,-6.223463558324,7.017207219077,-14.204518285122,-14.204518285122,-7.187311066045,-7.187311066045
32,4125915527.343750,4.345475146292e-02,4.369481484708e-02,4.348042521286e-02,4.351015451009e-02,0.047852661,0.005130245,0.011067104,-5.767100748021,-11.038047070559,-6.839301969618,-6.839301969618,7.295424291821,-14.650810820598,-14.650810820598,-7.355386528776,-7.355386528776
33,4143859863.281250,4.345475146292e-02,4.366807332715e-02,4.344111003460e-02,4.347428816065e-02,0.042535211,-0.002727125,0.003904187,-3.498273137719,-8.542351204290,-4.789898638824,-4.789898638824,7.522292547789,-15.097103356073,-15.097103356073,-7.574810808285,-7.574810808285
34,4161987304.687500,4.345475146293e-02,4.363835738687e-02,4.348101513786e-02,4.351452289293e-02,0.036622488,0.005248091,0.011939116,-6.235678539467,-11.117135359080,-7.815529334553,-7.815529334553,7.684913794747,-15.547949897013,-15.547949897013,-7.863036102266,-7.863036102266
35,4179931640.625000,4.345475146293e-02,4.343405922562e-02,4.341680429310e-02,4.344749287268e-02,-0.004137023,-0.007588328,-0.001450994,-8.710756533562,-13.487182061177,-10.631868572127,-10.631868572127,7.789945086744,-15.994242432488,-15.994242432488,-8.204297345744,-8.204297345744
36,4197875976.562500,4.345475146293e-02,4.328580857334e-02,4.344557607263e-02,4.347090319318e-02,-0.033834717,-0.001834203,0.003227865,-5.584349599522,-16.574574704314,-7.882368443559,-7.882368443559,7.859330816747,-16.440534967964,-16.440534967964,-8.581204151217,-8.581204151217
37,4215820312.500000,4.345475146292e-02,4.308385031725e-02,4.341171197658e-02,4.342968732191e-02,-0.074455239,-0.008607148,-0.005011355,-2.661446266517,-13.584249592479,-5.338335867199,-5.338335867199,7.926752595577,-16.886827503439,-16.886827503439,-8.960074907862,-8.960074907862
38,4233947753.906250,4.345475146292e-02,4.299604582839e-02,4.343978625779e-02,4.344912076628e-02,-0.092175065,-0.002991813,-0.001125557,-3.289388107656,-14.109507566175,-6.314440381836,-6.314440381836,8.029436463020,-17.337674044379,-17.337674044379,-9.308237581359,-9.308237581359
39,4251892089.843750,4.345475146293e-02,4.300738387386e-02,4.348109540037e-02,4.348133590693e-02,-0.089884900,0.005264124,0.005312168,-2.106643027574,-12.765916979474,-5.417142330610,-5.417142330610,8.190281969638,-17.783966579854,-17.783966579854,-9.593684610216,-9.593684610216
40,4269836425.781250,4.345475146293e-02,4.304164405687e-02,4.345200604127e-02,4.344321259518e-02,-0.082968373,-0.000548782,-0.002306736,-2.046546594594,-12.472521269836,-5.570039156447,-5.570039156447,8.423581246297,-18.230259115330,-18.230259115330,-9.806677869033,-9.806677869033
41,4287780761.718750,4.345475146292e-02,4.321541372717e-02,4.348905245103e-02,4.347173573903e-02,-0.047971904,0.006853498,0.003394214,0.615738751818,-9.515923579923,-3.059734002009,-3.059734002009,8.717893589798,-18.676551650805,-18.676551650805,-9.958658061007,-9.958658061007
42,4305908203.125000,4.345475146292e-02,4.333839525662e-02,4.344168189387e-02,4.341668232474e-02,-0.023288884,-0.002612785,-0.007612729,-1.053131167149,-10.846895467611,-4.841552430637,-4.841552430637,9.055791621077,-19.127398191745,-19.127398191745,-10.071606570668,-10.071606570668
43,4323852539.062500,4.345475146292e-02,4.345857902632e-02,4.341948369137e-02,4.338803372559e-02,0.000765033,-0.007052309,-0.013346026,-0.602422959043,-10.059057626328,-4.500007124830,-4.500007124830,9.392921254253,-19.573690727220,-19.573690727220,-10.180769472967,-10.180769472967
44,4341796875.000000,4.345475146293e-02,4.354658972682e-02,4.344696374064e-02,4.341040510652e-02,0.018337587,-0.001556777,-0.008868633,-2.856479767391,-12.002626896134,-6.889868930111,-6.889868930111,9.703408792796,-20.019983262696,-20.019983262696,-10.316574469899,-10.316574469899
45,4359924316.406250,4.345475146293e-02,4.349260063998e-02,4.345319167892e-02,4.341309441199e-02,0.007562135,-0.000311781,-0.008330552,-5.571557830295,-14.458406955943,-9.796495530859,-9.796495530859,9.962706795891,-20.470829803635,-20.470829803635,-10.508123007745,-10.508123007745
46,4377868652.343750,4.345475146292e-02,4.327018581420e-02,4.341619779888e-02,4.337442857420e-02,-0.036970203,-0.007709663,-0.016070080,-7.658011354846,-16.347557771652,-12.131938882045,-12.131938882045,10.160009504732,-20.917122339110,-20.917122339110,-10.757112834379,-10.757112834379
47,4395812988.281250,4.345475146293e-02,4.302895773738e-02,4.345667503610e-02,4.341513422458e-02,-0.085528875,0.000384482,-0.007922446,-4.739436937368,-13.282305162807,-9.512978808675,-9.512978808675,10.306687696099,-21.363414874586,-21.363414874586,-11.056727178487,-11.056727178487
48,4413757324.218750,4.345475146293e-02,4.271131359912e-02,4.346156435315e-02,4.342244652285e-02,-0.149886837,0.001361678,-0.006459627,-6.749331309661,-15.170561910954,-11.847528092297,-11.847528092297,10.428325320245,-21.809707410061,-21.809707410061,-11.381382089816,-11.381382089816
49,4431884765.625000,4.345475146293e-02,4.240902622466e-02,4.346210475121e-02,4.342779594021e-02,-0.211579397,0.001469677,-0.005389637,-5.710768517976,-14.009074957113,-11.136887679396,-11.136887679396,10.551249482402,-22.260553951001,-22.260553951001,-11.709304468599,-11.709304468599
50,4449829101.562500,4.345475146293e-02,4.219729809493e-02,4.347592209709e-02,4.344879998219e-02,-0.255052530,0.004230631,-0.001189685,-5.563039126387,-13.711366686649,-11.285471944407,-11.285471944407,10.701228361277,-22.706846486476,-22.706846486476,-12.005618125199,-12.005618125199
